id,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
990,27,Travel_Rarely,827,Research & Development,2,4,Life Sciences,1,3,Female,85,4,1,Research Scientist,2,Single,4364,19609,4,Y,Yes,13,3,2,80,0,8,2,3,6,3,1,3,0
991,39,Travel_Rarely,1157,Research & Development,1,4,Life Sciences,1,4,Male,88,3,4,Research Director,1,Married,16659,14115,4,Y,Yes,19,3,1,80,3,21,0,3,18,16,0,8,0
992,25,Travel_Rarely,661,Sales,11,2,Medical,1,3,Male,87,4,2,Sales Executive,2,Married,5561,14590,1,Y,No,20,4,2,80,1,6,3,2,6,1,0,5,0
993,28,Travel_Rarely,164,Research & Development,19,4,Life Sciences,1,2,Male,86,2,1,Research Scientist,1,Married,3931,22477,3,Y,Yes,17,3,3,80,1,5,3,3,3,2,0,2,0
994,41,Travel_Rarely,942,Sales,3,2,Life Sciences,1,4,Male,81,2,2,Sales Executive,4,Single,6146,3356,2,Y,No,14,3,3,80,0,10,2,3,7,7,7,5,0
995,34,Travel_Rarely,995,Research & Development,26,3,Life Sciences,1,1,Female,90,3,1,Research Scientist,3,Single,4621,26085,0,Y,No,17,3,1,80,0,6,3,3,5,2,0,2,0
996,28,Travel_Frequently,945,Sales,7,3,Marketing,1,3,Male,84,3,1,Sales Representative,3,Married,2014,14229,1,Y,No,19,3,2,80,2,2,3,2,2,2,2,2,0
997,28,Travel_Rarely,1370,Research & Development,2,4,Medical,1,2,Female,37,3,1,Research Scientist,4,Single,2859,15986,1,Y,No,13,3,4,80,0,5,3,3,5,2,1,4,0
998,36,Travel_Rarely,1169,Research & Development,24,2,Life Sciences,1,2,Female,95,3,3,Manufacturing Director,3,Married,10880,22929,2,Y,No,14,3,3,80,0,18,4,2,3,2,1,2,0
999,39,Travel_Rarely,718,Research & Development,2,4,Life Sciences,1,4,Female,96,1,2,Healthcare Representative,4,Married,6142,5718,1,Y,No,21,4,4,80,1,10,3,3,10,8,1,7,0
1000,29,Travel_Rarely,490,Research & Development,29,3,Life Sciences,1,4,Female,67,3,2,Healthcare Representative,4,Single,4591,22957,1,Y,No,12,3,4,80,0,11,2,3,11,10,1,9,0
1001,34,Travel_Rarely,440,Research & Development,2,2,Life Sciences,1,3,Male,87,2,1,Research Scientist,3,Married,2782,8456,1,Y,No,19,3,3,80,2,1,5,3,1,0,0,0,0
1002,29,Travel_Rarely,1179,Research & Development,1,1,Medical,1,3,Male,42,2,2,Healthcare Representative,4,Single,5769,13586,1,Y,Yes,12,3,3,80,0,10,3,2,10,7,0,9,0
1003,30,Travel_Rarely,663,Sales,2,3,Life Sciences,1,4,Male,41,1,2,Sales Executive,4,Divorced,5206,14284,1,Y,No,18,3,3,80,2,10,2,3,10,7,0,8,0
1004,42,Travel_Rarely,335,Research & Development,6,3,Life Sciences,1,4,Female,83,2,1,Laboratory Technician,1,Divorced,2093,7152,3,Y,No,14,3,4,80,1,14,2,3,1,0,0,0,0
1005,53,Travel_Rarely,1076,Research & Development,2,2,Medical,1,3,Female,66,3,4,Healthcare Representative,1,Married,13503,17011,2,Y,No,13,3,4,80,1,21,5,1,4,2,0,2,0
1006,42,Travel_Rarely,1328,Sales,10,2,Life Sciences,1,1,Male,92,2,3,Sales Executive,2,Married,10482,19383,7,Y,No,22,4,4,80,1,24,4,3,22,10,6,11,0
1007,42,Travel_Rarely,559,Research & Development,11,4,Medical,1,1,Female,58,3,2,Research Scientist,3,Married,4317,21643,2,Y,No,17,3,3,80,0,16,3,1,1,0,0,0,0
1008,26,Travel_Rarely,549,Research & Development,23,2,Medical,1,2,Male,61,2,2,Manufacturing Director,4,Married,4663,14922,1,Y,No,18,3,1,80,2,7,5,3,7,7,7,7,0
1009,25,Travel_Frequently,634,Research & Development,25,2,Medical,1,4,Male,61,3,2,Laboratory Technician,2,Married,3983,5561,1,Y,Yes,13,3,2,80,1,4,2,1,4,2,0,3,0
1010,25,Travel_Rarely,688,Research & Development,2,3,Life Sciences,1,1,Male,97,3,1,Research Scientist,3,Divorced,2061,7653,4,Y,Yes,15,3,4,80,1,7,1,3,5,4,0,3,0
1011,31,Travel_Rarely,1387,Research & Development,16,4,Technical Degree,1,2,Male,59,3,1,Research Scientist,2,Single,2387,9867,6,Y,No,11,3,3,80,0,4,3,3,3,2,0,2,0
1012,30,Travel_Rarely,1401,Research & Development,1,3,Technical Degree,1,4,Male,84,2,2,Manufacturing Director,3,Married,4877,20251,1,Y,No,13,3,2,80,1,5,4,3,5,2,1,3,0
1013,41,Travel_Rarely,1181,Research & Development,17,3,Life Sciences,1,4,Male,96,3,1,Laboratory Technician,2,Divorced,3838,9100,1,Y,Yes,11,3,1,80,1,10,3,2,10,9,8,0,1
1014,34,Travel_Rarely,836,Research & Development,27,3,Life Sciences,1,2,Female,61,3,2,Manufacturing Director,4,Married,5768,26493,5,Y,No,17,3,2,80,1,8,6,1,5,4,0,2,0
1015,27,Non-Travel,1254,Research & Development,2,1,Life Sciences,1,3,Male,55,2,1,Laboratory Technician,2,Married,3204,20933,8,Y,No,20,4,2,80,1,8,3,3,5,4,0,4,0
1016,43,Travel_Rarely,1475,Research & Development,1,3,Life Sciences,1,3,Female,80,3,1,Laboratory Technician,1,Married,2835,20284,8,Y,Yes,18,3,4,80,1,8,2,3,3,1,1,2,0
1017,19,Travel_Rarely,722,Sales,25,2,Marketing,1,3,Female,73,2,1,Sales Representative,3,Single,1475,21703,1,Y,No,13,3,1,80,0,1,4,2,1,0,0,0,1
1018,36,Travel_Frequently,703,Sales,7,2,Life Sciences,1,3,Male,77,3,2,Sales Executive,4,Married,4668,24483,8,Y,No,15,3,4,80,0,4,3,2,3,0,1,1,0
1019,58,Travel_Rarely,1206,Research & Development,2,4,Other,1,4,Female,94,3,2,Manufacturing Director,3,Single,4777,19191,4,Y,No,13,3,4,80,0,9,6,3,5,2,0,3,0
1020,27,Travel_Rarely,1146,Sales,4,3,Medical,1,3,Female,68,3,2,Sales Executive,3,Married,6538,25388,0,Y,No,19,3,3,80,1,6,2,2,5,4,0,4,0
1021,31,Travel_Rarely,1400,Sales,1,2,Medical,1,4,Male,30,3,2,Sales Executive,4,Single,5855,14922,1,Y,No,22,4,1,80,0,6,4,3,5,3,4,3,0
1022,59,Travel_Rarely,1476,Sales,4,3,Life Sciences,1,3,Female,66,3,5,Manager,3,Married,18844,23364,5,Y,Yes,12,3,2,80,1,28,1,2,21,9,11,10,0
1023,56,Travel_Rarely,479,Research & Development,1,2,Medical,1,3,Male,85,1,3,Healthcare Representative,1,Married,10453,4297,4,Y,No,12,3,3,80,1,24,3,3,4,2,0,3,0
1024,50,Travel_Rarely,630,Sales,16,4,Marketing,1,1,Female,72,3,4,Manager,4,Divorced,16659,22645,4,Y,No,13,3,4,80,1,29,2,2,25,3,15,9,0
1025,35,Travel_Rarely,950,Sales,7,2,Marketing,1,4,Male,62,3,2,Sales Executive,1,Divorced,4558,3064,1,Y,No,12,3,4,80,1,10,5,2,10,8,7,8,0
1026,37,Travel_Rarely,1387,Sales,4,2,Marketing,1,4,Male,76,3,2,Sales Executive,2,Married,5674,3449,3,Y,No,14,3,4,80,3,13,3,3,6,3,2,3,0
1027,26,Travel_Rarely,921,Research & Development,10,2,Medical,1,4,Female,32,1,1,Laboratory Technician,2,Married,2274,18168,5,Y,No,12,3,4,80,1,8,3,3,2,2,2,2,0
1028,35,Travel_Rarely,482,Research & Development,6,1,Medical,1,3,Male,83,3,1,Research Scientist,4,Married,3346,17251,5,Y,No,14,3,2,80,0,6,4,2,2,2,2,2,0
1029,36,Travel_Rarely,1245,Sales,2,4,Medical,1,3,Male,78,3,2,Sales Executive,4,Married,5673,17663,0,Y,Yes,11,3,1,80,1,17,5,4,15,13,4,7,0
1030,36,Travel_Rarely,1082,Research & Development,8,3,Technical Degree,1,4,Male,50,3,2,Healthcare Representative,3,Single,6712,15211,0,Y,No,17,3,1,80,0,10,2,3,9,7,5,8,0
1031,29,Travel_Rarely,994,Research & Development,29,1,Life Sciences,1,4,Male,83,3,1,Research Scientist,3,Married,2911,15178,4,Y,No,13,3,4,80,1,8,2,2,2,2,2,2,0
1032,27,Travel_Rarely,1349,Research & Development,10,2,Medical,1,4,Female,68,3,2,Manufacturing Director,3,Married,4969,16577,0,Y,No,11,3,4,80,1,9,2,3,8,7,1,7,0
1033,44,Travel_Rarely,1092,Research & Development,3,2,Medical,1,3,Male,96,3,1,Research Scientist,3,Single,2559,26278,4,Y,No,14,3,1,80,0,10,4,3,2,2,2,2,0
1034,34,Travel_Rarely,625,Sales,16,4,Marketing,1,2,Male,93,3,2,Sales Executive,2,Married,6125,23553,1,Y,No,16,3,4,80,0,9,3,4,9,8,0,8,0
1035,18,Travel_Frequently,991,Research & Development,10,1,Medical,1,2,Female,38,3,1,Laboratory Technician,4,Single,1569,23016,1,Y,Yes,23,4,2,80,0,0,2,2,0,0,0,0,1
1036,47,Travel_Rarely,602,Research & Development,6,3,Life Sciences,1,4,Female,81,3,1,Laboratory Technician,1,Divorced,2127,18275,2,Y,No,13,3,2,80,1,6,3,4,1,0,0,0,0
1037,35,Non-Travel,365,Research & Development,14,3,Life Sciences,1,4,Female,88,3,1,Research Scientist,3,Divorced,2387,20364,1,Y,No,20,4,4,80,1,3,3,3,3,2,1,2,0
1038,38,Travel_Rarely,506,Research & Development,5,3,Life Sciences,1,4,Male,94,3,1,Laboratory Technician,3,Married,2307,6069,1,Y,No,17,3,1,80,1,10,6,3,10,4,4,8,0
1039,46,Travel_Rarely,561,Research & Development,6,4,Life Sciences,1,3,Female,90,2,1,Laboratory Technician,3,Married,2437,17089,9,Y,No,14,3,3,80,0,18,4,3,4,3,3,3,0
1040,52,Travel_Rarely,1167,Research & Development,7,4,Medical,1,2,Female,43,1,5,Manager,3,Married,19033,19805,3,Y,No,11,3,2,80,1,28,2,3,13,7,9,5,0
1041,47,Travel_Rarely,882,Research & Development,1,3,Medical,1,1,Female,98,3,5,Manager,4,Single,19189,19562,3,Y,No,13,3,2,80,0,25,2,2,25,16,11,11,0
1042,44,Non-Travel,1186,Research & Development,26,2,Technical Degree,1,3,Female,85,4,2,Manufacturing Director,3,Married,5980,19100,1,Y,No,13,3,2,80,1,10,3,3,10,9,6,5,0
1043,22,Travel_Rarely,1018,Research & Development,9,3,Technical Degree,1,4,Male,59,3,1,Research Scientist,4,Single,2774,12127,1,Y,No,11,3,2,80,0,2,3,2,2,2,2,2,0
1044,42,Travel_Frequently,1117,Research & Development,24,4,Life Sciences,1,3,Female,94,3,2,Healthcare Representative,2,Married,4108,15332,1,Y,Yes,15,3,1,80,1,6,3,3,6,3,0,4,0
1045,52,Travel_Rarely,772,Sales,7,4,Life Sciences,1,3,Female,66,4,3,Sales Executive,2,Divorced,9725,18787,2,Y,No,17,3,1,80,2,13,3,3,9,7,0,7,0
1046,23,Travel_Rarely,805,Research & Development,7,3,Medical,1,4,Male,86,3,1,Laboratory Technician,1,Married,2684,8841,0,Y,No,12,3,3,80,1,3,3,3,2,2,2,2,0
1047,36,Travel_Rarely,1311,Sales,2,3,Life Sciences,1,4,Male,34,2,2,Sales Executive,3,Single,4127,26009,5,Y,No,13,3,3,80,0,9,2,3,3,2,1,2,0
1048,43,Travel_Rarely,855,Research & Development,9,3,Life Sciences,1,2,Female,95,2,2,Manufacturing Director,1,Married,4434,8952,4,Y,No,16,3,3,80,1,8,2,3,5,2,0,2,0
1049,36,Travel_Rarely,1239,Human Resources,5,4,Life Sciences,1,4,Female,59,1,1,Human Resources,4,Divorced,2177,25811,4,Y,No,13,3,3,80,1,12,3,3,5,4,1,3,0
1050,39,Travel_Rarely,660,Research & Development,2,3,Life Sciences,1,4,Male,51,3,1,Laboratory Technician,4,Married,2090,5355,4,Y,No,11,3,2,80,1,8,2,3,1,0,0,0,0
1051,30,Travel_Rarely,1220,Research & Development,2,3,Medical,1,4,Female,96,4,1,Laboratory Technician,4,Married,3591,24666,5,Y,No,15,3,4,80,1,15,2,2,4,2,1,3,0
1052,33,Travel_Rarely,1351,Sales,29,1,Marketing,1,2,Female,56,3,2,Sales Executive,4,Single,6549,14004,9,Y,Yes,12,3,4,80,0,6,2,2,4,3,1,3,0
1053,36,Travel_Rarely,933,Research & Development,2,3,Life Sciences,1,4,Male,75,4,1,Laboratory Technician,3,Married,3920,19294,3,Y,No,22,4,2,80,1,5,2,4,1,0,0,0,0
1054,45,Travel_Rarely,541,Sales,6,3,Medical,1,4,Female,69,3,5,Manager,2,Single,19613,25364,3,Y,No,14,3,4,80,0,26,1,3,2,2,1,0,0
1055,35,Travel_Rarely,1225,Sales,28,4,Marketing,1,4,Male,52,3,2,Sales Executive,2,Divorced,5980,8978,4,Y,No,11,3,2,80,2,16,3,3,5,2,1,3,0
1056,40,Travel_Rarely,1116,Research & Development,1,4,Medical,1,3,Male,57,3,5,Manager,1,Married,18172,6705,4,Y,No,11,3,3,80,0,21,3,4,8,7,1,7,0
1057,31,Travel_Rarely,1277,Sales,2,4,Marketing,1,2,Male,88,4,2,Sales Executive,4,Single,9204,9129,1,Y,No,11,3,4,80,0,10,3,3,10,2,2,2,1
1058,38,Travel_Rarely,1302,Research & Development,4,4,Other,1,2,Male,59,3,2,Manufacturing Director,3,Married,5253,19271,2,Y,No,12,3,4,80,0,10,2,4,5,2,0,2,0
1059,40,Travel_Rarely,1299,Sales,8,3,Medical,1,1,Male,52,3,1,Sales Representative,3,Single,2725,26314,1,Y,Yes,15,3,3,80,0,2,5,2,2,2,2,2,0
1060,39,Travel_Rarely,216,Research & Development,11,5,Life Sciences,1,3,Male,56,2,3,Manufacturing Director,2,Married,7978,12241,1,Y,Yes,11,3,4,80,1,9,2,3,9,7,1,8,0
1061,44,Travel_Rarely,575,Research & Development,27,3,Medical,1,2,Female,77,3,2,Laboratory Technician,2,Married,4244,5586,4,Y,No,14,3,4,80,0,10,4,3,5,4,1,3,0
1062,38,Travel_Rarely,326,Research & Development,7,2,Medical,1,1,Male,52,2,3,Manufacturing Director,4,Married,8793,19627,2,Y,No,11,3,1,80,1,10,5,2,7,7,7,7,0
1063,33,Travel_Rarely,924,Sales,4,3,Life Sciences,1,4,Male,39,3,2,Sales Executive,4,Married,6586,9647,1,Y,Yes,13,3,4,80,1,10,1,2,10,9,9,9,0
1064,35,Travel_Rarely,722,Research & Development,18,2,Life Sciences,1,4,Male,72,3,2,Research Scientist,1,Married,4014,6194,0,Y,No,14,3,3,80,0,10,3,2,9,8,0,8,0
1065,45,Travel_Frequently,1308,Research & Development,22,3,Other,1,3,Male,66,2,4,Manager,4,Married,17861,18863,0,Y,No,14,3,2,80,1,21,3,3,20,7,10,10,0
1066,46,Travel_Rarely,1266,Sales,7,2,Life Sciences,1,1,Female,33,2,4,Sales Executive,3,Married,13320,22384,6,Y,No,11,3,3,80,0,26,3,3,10,7,1,9,1
1067,40,Travel_Rarely,1334,Research & Development,9,3,Life Sciences,1,3,Female,81,3,3,Research Director,3,Divorced,1359,15178,4,Y,No,11,3,4,80,1,16,3,3,1,0,0,0,0
1068,31,Travel_Rarely,723,Sales,2,3,Life Sciences,1,2,Male,52,2,1,Sales Representative,4,Single,2080,21981,1,Y,No,16,3,4,80,0,2,2,3,2,2,2,2,0
1069,45,Travel_Frequently,474,Research & Development,13,3,Medical,1,4,Male,75,3,5,Manager,3,Single,19658,14011,3,Y,Yes,14,3,2,80,0,21,2,3,5,4,0,2,0
1070,39,Travel_Rarely,1343,Research & Development,9,4,Life Sciences,1,3,Male,64,4,3,Healthcare Representative,1,Married,10415,22477,1,Y,No,18,3,3,80,1,18,2,3,10,7,9,7,0
1071,40,Travel_Rarely,855,Sales,1,3,Marketing,1,4,Male,48,3,3,Sales Executive,2,Single,10596,17369,6,Y,Yes,16,3,2,80,0,15,2,2,3,2,1,2,0
1072,47,Travel_Rarely,1283,Research & Development,1,4,Technical Degree,1,3,Male,45,3,2,Manufacturing Director,4,Married,5368,26862,1,Y,No,11,3,3,80,2,8,3,3,8,7,0,1,0
1073,41,Travel_Rarely,1397,Research & Development,7,1,Medical,1,2,Male,82,1,1,Laboratory Technician,4,Divorced,2109,12290,8,Y,No,14,3,3,80,1,7,4,3,4,3,0,3,0
1074,30,Travel_Rarely,607,Research & Development,18,2,Life Sciences,1,3,Male,41,3,1,Laboratory Technician,4,Single,3730,7192,1,Y,No,17,3,4,80,0,7,3,3,7,7,0,7,0
1075,52,Travel_Rarely,655,Research & Development,2,3,Life Sciences,1,2,Male,74,2,5,Manager,2,Divorced,19045,22957,3,Y,No,11,3,4,80,1,33,6,3,9,8,1,7,0
1076,30,Non-Travel,1451,Research & Development,11,4,Life Sciences,1,2,Male,67,3,2,Research Scientist,4,Divorced,4907,20948,2,Y,No,11,3,2,80,1,12,2,2,10,8,0,7,0
1077,34,Travel_Frequently,556,Research & Development,2,2,Medical,1,2,Female,62,3,2,Manufacturing Director,2,Married,6091,5456,2,Y,No,14,3,4,80,1,10,2,3,1,0,0,0,0
1078,38,Travel_Frequently,1309,Research & Development,19,2,Medical,1,1,Female,89,3,1,Research Scientist,2,Single,2342,23537,0,Y,Yes,17,3,4,80,0,6,2,3,5,2,3,4,1
1079,48,Travel_Rarely,1485,Research & Development,1,2,Medical,1,2,Male,92,3,5,Research Director,2,Married,18722,17119,1,Y,No,12,3,4,80,1,29,2,3,29,7,11,10,0
1080,29,Travel_Rarely,622,Research & Development,6,2,Life Sciences,1,4,Male,92,3,2,Manufacturing Director,4,Married,5131,9192,4,Y,Yes,13,3,4,80,1,9,0,1,3,2,1,2,0
1081,35,Travel_Rarely,885,Research & Development,1,2,Medical,1,2,Male,70,3,1,Laboratory Technician,1,Married,2886,18256,1,Y,No,11,3,2,80,0,5,2,4,5,3,1,3,0
1082,37,Travel_Rarely,821,Sales,10,3,Life Sciences,1,1,Male,82,2,2,Sales Executive,2,Single,6651,9150,2,Y,Yes,11,3,4,80,0,9,1,3,3,0,0,2,0
1083,41,Travel_Rarely,855,Research & Development,1,3,Life Sciences,1,3,Female,80,3,1,Research Scientist,1,Married,2936,8952,7,Y,No,20,4,4,80,1,17,2,3,15,13,11,11,1
1084,52,Travel_Rarely,638,Sales,7,5,Marketing,1,4,Female,62,3,5,Manager,2,Married,19068,17011,1,Y,No,15,3,3,80,1,33,3,3,33,14,1,15,0
1085,31,Travel_Rarely,945,Research & Development,9,2,Life Sciences,1,4,Male,76,3,3,Healthcare Representative,2,Single,1081,9647,3,Y,No,22,4,2,80,0,15,3,3,1,0,0,0,1
1086,32,Travel_Rarely,1463,Sales,7,3,Technical Degree,1,1,Male,64,3,3,Sales Executive,1,Single,7918,14506,9,Y,No,11,3,3,80,0,9,3,2,7,6,1,6,1
1087,29,Travel_Frequently,1112,Research & Development,7,3,Life Sciences,1,3,Male,69,2,1,Research Scientist,2,Single,2909,17235,1,Y,No,12,3,3,80,0,1,2,3,1,0,0,0,1
1088,32,Travel_Frequently,439,Research & Development,3,2,Technical Degree,1,4,Male,37,3,1,Research Scientist,4,Single,4627,11781,1,Y,No,14,3,3,80,0,9,2,3,9,4,1,7,0
1089,38,Travel_Rarely,587,Sales,3,3,Medical,1,3,Female,99,3,2,Sales Executive,3,Married,5940,4317,2,Y,No,11,3,2,80,1,10,3,3,2,2,2,2,0
1090,49,Travel_Rarely,653,Research & Development,9,3,Life Sciences,1,2,Female,32,3,1,Research Scientist,3,Single,2272,17456,2,Y,No,11,3,3,80,0,8,5,2,3,2,2,2,0
1091,43,Travel_Rarely,1376,Research & Development,2,5,Life Sciences,1,3,Female,35,4,4,Manager,4,Single,16555,16290,1,Y,Yes,23,4,3,80,0,23,2,4,20,6,1,8,0
1092,40,Non-Travel,817,Research & Development,2,3,Medical,1,3,Male,62,2,1,Research Scientist,1,Married,2342,21923,4,Y,No,18,3,4,80,1,8,1,3,5,0,0,2,0
1093,45,Non-Travel,1434,Research & Development,5,3,Medical,1,4,Male,87,2,2,Healthcare Representative,1,Married,6142,17654,4,Y,No,19,3,2,80,1,10,3,3,5,2,0,3,0
1094,39,Travel_Rarely,1258,Sales,1,2,Marketing,1,3,Female,73,2,2,Sales Executive,1,Married,6694,14011,2,Y,No,14,3,1,80,1,15,2,3,1,0,0,0,0
1095,32,Travel_Frequently,1018,Research & Development,5,4,Life Sciences,1,3,Male,56,4,3,Manufacturing Director,4,Married,10231,22789,1,Y,No,11,3,3,80,1,15,3,4,15,13,2,12,0
1096,23,Travel_Rarely,107,Research & Development,9,1,Life Sciences,1,2,Male,40,3,1,Laboratory Technician,4,Single,2875,26959,0,Y,No,14,3,4,80,0,6,1,3,5,2,0,4,0
1097,40,Travel_Rarely,1239,Research & Development,13,4,Medical,1,3,Male,96,3,2,Healthcare Representative,3,Divorced,6687,8978,4,Y,Yes,11,3,3,80,1,8,3,4,3,2,0,2,0
1098,35,Travel_Frequently,806,Research & Development,2,4,Life Sciences,1,4,Female,77,4,1,Research Scientist,2,Married,2996,19121,1,Y,Yes,12,3,4,80,0,6,2,2,6,0,1,3,0
1099,27,Non-Travel,1312,Research & Development,2,2,Medical,1,4,Male,94,2,2,Manufacturing Director,4,Divorced,5228,23371,1,Y,No,11,3,4,80,2,5,3,2,5,3,1,3,0
1100,30,Travel_Rarely,534,Research & Development,2,3,Medical,1,4,Male,78,3,1,Laboratory Technician,3,Single,1274,22955,1,Y,No,22,4,3,80,0,1,2,1,1,0,0,0,0
1101,29,Travel_Frequently,807,Sales,1,3,Technical Degree,1,1,Male,41,3,1,Sales Representative,4,Single,3211,18203,3,Y,No,17,3,1,80,0,10,2,3,7,7,0,7,1
1102,50,Travel_Rarely,317,Research & Development,1,2,Medical,1,4,Female,85,2,2,Research Scientist,4,Single,4487,21519,4,Y,No,22,4,4,80,0,5,2,3,3,1,0,0,0
1103,20,Non-Travel,895,Sales,10,3,Marketing,1,2,Male,49,3,2,Sales Executive,4,Married,9396,9961,1,Y,No,16,3,4,80,1,2,2,3,2,2,2,2,0
1104,37,Travel_Rarely,511,Sales,1,3,Marketing,1,4,Female,100,3,3,Sales Executive,4,Married,10596,15395,5,Y,Yes,12,3,2,80,2,16,5,3,14,7,1,12,0
1105,45,Travel_Rarely,504,Research & Development,10,3,Life Sciences,1,1,Male,79,2,1,Laboratory Technician,3,Married,1261,20439,3,Y,No,17,3,2,80,1,7,3,3,0,0,0,0,0
1106,29,Travel_Rarely,1421,Research & Development,28,1,Life Sciences,1,4,Female,72,3,1,Research Scientist,3,Married,2695,26458,0,Y,No,13,3,3,80,1,6,3,2,5,4,1,4,0
1107,30,Travel_Rarely,772,Sales,9,3,Marketing,1,3,Female,82,2,3,Sales Executive,3,Married,8740,2253,0,Y,No,11,3,4,80,2,9,3,3,8,7,5,7,0
1108,34,Travel_Rarely,669,Research & Development,3,4,Medical,1,4,Male,92,3,2,Research Scientist,2,Married,4374,11309,0,Y,No,14,3,3,80,1,8,6,3,7,7,1,7,0
1109,46,Travel_Frequently,723,Research & Development,2,2,Medical,1,1,Male,82,2,3,Healthcare Representative,2,Divorced,7880,10893,4,Y,No,13,3,2,80,1,12,3,3,9,6,0,7,0
1110,28,Travel_Rarely,478,Research & Development,1,2,Technical Degree,1,4,Female,75,3,1,Research Scientist,2,Married,2044,3487,1,Y,No,14,3,2,80,0,5,3,2,5,2,1,3,0
1111,36,Travel_Rarely,1448,Research & Development,8,3,Life Sciences,1,1,Male,62,3,2,Laboratory Technician,3,Married,5473,24008,3,Y,Yes,18,3,1,80,1,9,3,3,4,3,1,2,0
1112,34,Travel_Rarely,742,Sales,13,4,Life Sciences,1,3,Male,42,3,2,Sales Executive,1,Married,4639,23288,1,Y,No,12,3,4,80,0,5,2,3,4,2,0,3,1
1113,22,Travel_Rarely,632,Research & Development,10,2,Medical,1,3,Male,84,3,1,Laboratory Technician,4,Married,2523,18103,1,Y,No,15,3,3,80,1,5,4,3,5,0,1,2,0
1114,40,Travel_Frequently,342,Sales,14,3,Medical,1,2,Male,35,3,2,Sales Executive,4,Married,5396,3372,3,Y,No,21,4,4,80,1,9,3,3,1,0,0,0,0
1115,27,Travel_Rarely,1210,Research & Development,16,4,Technical Degree,1,4,Male,83,3,1,Research Scientist,2,Divorced,2684,26314,1,Y,No,18,3,2,80,2,1,3,3,1,0,0,0,0
1116,28,Travel_Frequently,833,Sales,8,4,Life Sciences,1,4,Male,84,3,2,Sales Executive,4,Married,4127,23452,0,Y,No,19,3,1,80,1,4,1,3,3,2,0,2,0
1117,31,Travel_Frequently,635,Research & Development,10,4,Life Sciences,1,4,Female,61,3,2,Manufacturing Director,3,Divorced,5485,11806,0,Y,No,12,3,4,80,2,8,3,3,7,7,1,7,0
1118,48,Travel_Rarely,1302,Research & Development,8,2,Life Sciences,1,4,Female,66,2,2,Healthcare Representative,1,Divorced,4240,7747,2,Y,No,13,3,3,80,1,19,3,3,3,2,0,1,0
1119,40,Travel_Rarely,1009,Research & Development,5,4,Medical,1,4,Female,100,3,1,Laboratory Technician,3,Divorced,2144,5174,2,Y,No,13,3,4,80,2,7,2,3,5,3,0,1,0
1120,47,Travel_Frequently,1401,Research & Development,6,4,Medical,1,3,Male,68,3,1,Research Scientist,3,Divorced,4876,17624,2,Y,Yes,16,3,4,80,1,20,2,2,5,2,0,3,0
1121,30,Travel_Rarely,1480,Research & Development,27,4,Other,1,3,Male,90,2,2,Healthcare Representative,4,Married,4640,21816,0,Y,Yes,22,4,3,80,1,4,4,3,3,2,1,2,0
1122,25,Travel_Rarely,538,Sales,13,3,Marketing,1,1,Male,86,3,2,Sales Executive,2,Married,4907,14369,1,Y,No,21,4,3,80,1,3,3,3,2,2,1,2,0
1123,35,Travel_Rarely,676,Sales,15,3,Marketing,1,4,Female,77,2,3,Sales Executive,2,Married,9699,14295,0,Y,No,12,3,4,80,1,10,2,3,9,8,4,8,0
1124,41,Travel_Rarely,1040,Sales,26,5,Marketing,1,3,Male,97,3,2,Sales Executive,1,Married,5377,18686,2,Y,Yes,25,4,1,80,3,15,3,3,7,7,0,6,0
1125,38,Travel_Frequently,350,Sales,25,1,Life Sciences,1,4,Male,68,2,3,Sales Executive,4,Married,9362,5860,2,Y,No,11,3,1,80,1,15,1,3,3,2,1,2,0
1126,48,Non-Travel,1356,Sales,5,2,Marketing,1,4,Female,56,2,2,Sales Executive,2,Single,4103,22174,2,Y,Yes,14,3,4,80,0,19,2,3,2,2,2,1,1
1127,22,Travel_Rarely,329,Research & Development,2,3,Life Sciences,1,3,Male,78,3,1,Laboratory Technician,1,Married,2408,9998,3,Y,Yes,22,4,2,80,0,3,2,1,0,0,0,0,1
1128,38,Non-Travel,1239,Research & Development,3,3,Life Sciences,1,2,Male,41,1,2,Healthcare Representative,3,Divorced,6811,4204,2,Y,No,20,4,4,80,1,15,2,3,3,2,1,2,0
1129,46,Travel_Rarely,750,Sales,12,3,Marketing,1,1,Male,87,2,2,Sales Executive,3,Divorced,5980,24406,6,Y,No,12,3,4,80,1,9,3,3,4,3,1,3,0
1130,35,Travel_Rarely,584,Research & Development,11,2,Life Sciences,1,4,Female,82,3,2,Manufacturing Director,4,Married,6091,3064,1,Y,No,14,3,2,80,0,10,2,3,10,0,3,9,0
1131,29,Travel_Frequently,719,Research & Development,1,2,Life Sciences,1,3,Male,43,1,3,Manufacturing Director,4,Married,7587,4381,1,Y,Yes,18,3,2,80,2,10,3,3,10,9,1,9,0
